broadcastInfo,category,geo,loc_id,naver_address,naver_title,post,thumUrl,title
"{'name': None, 'menu': None}","['카페,디저트', '카페']","[126.8190107, 35.2031301]",1767662233557002,광주광역시 광산구 수완동 670-11 12,스타벅스 광주수완DT점,2343,http://ldb.phinf.naver.net/20151112_294/1447316784020fNqpg_JPEG/167062575643581_0.jpeg,스타벅스 광주수완dt
"{'name': None, 'menu': None}","['일식', '초밥,롤']","[126.8975554, 35.1773674]",476145179391030,광주광역시 북구 용봉동 1256-21,미스터초밥,151,http://ldb.phinf.naver.net/20190130_225/1548776456622Db3PF_JPEG/0NAvbWYaPS5GF06h-aHmd044.jpg,용봉동 미스터초밥
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[126.8719568, 35.1525504]",211430876136224,광주광역시 서구 내방동 839-18,화이트셔츠 커피,763,http://ldb.phinf.naver.net/20190224_60/1551000818172ucDp9_JPEG/lEMJas8Q-z7xv299hD6VRT1V.jpg,화이트셔츠커피
"{'name': None, 'menu': None}","['음식점', '일식,초밥뷔페']","[126.8094182, 35.1603911]",162791577710102,광주광역시 광산구 우산동 1597-1,쿠우쿠우 광주하남점,219,http://ldb.phinf.naver.net/20171130_237/1512038659947Gp1sK_JPEG/qgjadGBLnaDDfvTZYOh2Tqhx.jpg,쿠우쿠우 하남점
"{'name': None, 'menu': None}","['카페,디저트', '베이커리']","[126.7916567, 35.1359051]",299889090609938,광주광역시 광산구 송정동 975-9,쑥's 초코파이,36,http://ldb.phinf.naver.net/20181030_111/1540860948529jNeWD_JPEG/ML_X0vI8lBtx69kOquzr6ept.jpg,쑥's 초코파이
"{'name': None, 'menu': None}","['한식', '한정식']","[126.8914104, 35.2353399]",467909656979659,광주광역시 북구 용전동 1220-17,절기밥상,251,http://ldb.phinf.naver.net/20180720_236/1532053574897pCMft_JPEG/7_4rczvc1khE4QUfq3dx2r8t.jpg,광주맛집 용전동 절기밥상
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[126.8149604, 35.1946607]",106347313360833,광주광역시 광산구 장덕동 1381 103호,코코의다락,436,http://ldb.phinf.naver.net/20170501_224/1493564513868hP4xJ_JPEG/186451403173709_0.jpeg,코코의다락
"{'name': None, 'menu': None}","['한식', '족발,보쌈']","[126.8956314, 35.178267]",232986907266566,광주광역시 북구 용봉동 1389-1,깐깐한족발 용봉점,117,http://ldb.phinf.naver.net/20181017_127/15397566215998K4E8_JPEG/ZYUeim5FzQHMFjlzbQOL8Ebf.jpg,용봉동 깐깐한 족발
"{'name': None, 'menu': None}","['음식점', '이탈리아음식']","[126.9174171, 35.1465645]",275814736,광주광역시 동구 황금동 76-2,1st Recipe,1081,http://ldb.phinf.naver.net/20151113_120/1447392628756mXJtR_JPEG/167063546046626_0.jpg,충장점 퍼스트레시피
"{'name': None, 'menu': None}","['술집', '맥주,호프']","[126.9215609, 35.1507884]",377569342725068,광주광역시 동구 장동 51-31,마라마라크,292,http://ldb.phinf.naver.net/20180803_251/1533308047409M8GC4_JPEG/FYnjhj1nMuHyVS0dDvdOyCCz.jpeg.jpg,마라마라크
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[126.9228656, 35.1504232]",243920066352693,광주광역시 동구 장동 139-15,적정온도,2955,http://ldb.phinf.naver.net/20190117_108/1547690044641zVlOR_JPEG/QLQvzgrDvnRrzqgIDYcPxy7P.jpg,적정온도
"{'name': None, 'menu': None}","['음식점', '한식뷔페']","[126.8159383, 35.1905349]",1014969787,광주광역시 광산구 장덕동 1630,단내52번가,289,http://ldb.phinf.naver.net/20151004_71/1443916497221BntYD_JPEG/SUBMIT_1443916489944_37026299.jpg,단내52번가
"{'name': None, 'menu': None}","['술집', '요리주점']","[126.8316641, 35.1918002]",329186431097046,광주광역시 광산구 수완동 1322,코너집,474,http://ldb.phinf.naver.net/20180129_147/1517218841978UuihF_JPEG/oyU49JSPE589xYTJcZU_ZGa0.jpg,수완지구 Corner
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[126.9235956, 35.1494421]",2816507761753513,광주광역시 동구 장동 67-2,맷차,253,http://ldb.phinf.naver.net/20190627_10/1561595028765ym9UH_JPEG/eNED00VEDohZVVKpyhax5pP5.jpeg.jpg,맷차 광주
"{'name': None, 'menu': None}","['카페,디저트', '카페']","[126.9430625, 35.1586987]",3159963,광주광역시 북구 두암동 산1-1,전망대,1415,http://ldb.phinf.naver.net/20150901_281/1441065198749q9Kr7_JPEG/156853435375695_0.jpeg,무등산 전망대
"{'name': None, 'menu': None}","['카페,디저트', '케이크전문']","[126.9171603, 35.147202]",409154834,광주광역시 동구 충장로1가 32 1층,케이크를부탁해 충장로점,14200,http://ldb.phinf.naver.net/20180602_152/1527914495379H8EKN_JPEG/-b4bIT0Ig4bVNhKLRE6i5bqA.jpg,광주 충장로
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[126.8011434, 35.177549]",1419898454763426,광주광역시 광산구 하남동 704 1층,롱마카롱,131,http://ldb.phinf.naver.net/20190124_40/1548301434465ttNY7_JPEG/DHZzZugSr4GQ7_jAO6NvxHwr.jpeg.jpg,롱마카롱
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[126.9248304, 35.1497384]",175168766624568,광주광역시 동구 동명동 154-17,카페호시정,3543,,호시정
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[126.8989039, 35.20127]",439600206416767,광주광역시 북구 삼각동 780-1,카페상숙,2050,http://ldb.phinf.naver.net/20170725_156/150097131502083lDU_PNG/186675575854.png,카페상숙
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[126.8607044, 35.1564184]",279083646370267,광주광역시 서구 쌍촌동 1297-6,카페블리,45,http://ldb.phinf.naver.net/20190130_153/1548856911688tDrUi_JPEG/e4f0iNosTNNDelIa1CyUB3qn.jpeg.jpg,카페블리
"{'name': None, 'menu': None}","['한식', '국수']","[126.8660647, 35.1243439]",956647559,광주광역시 서구 풍암동 981,모밀맨,9,http://ldb.phinf.naver.net/20190211_97/1549863317250nKvsf_JPEG/3XiNdx-cmfAsMEgnrZYchGUw.jpeg.jpg,모밀맨
"{'name': None, 'menu': None}","['음식점', '패밀리레스토랑']","[126.8837534, 35.1594572]",220499761,광주광역시 서구 농성동 460-33,아웃백스테이크하우스 광주광천점,1425,http://ldb.phinf.naver.net/20190701_29/1561968767202glzND_JPEG/%BF%DC%BA%CE5.jpg,아웃백 광천점
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[126.7921037, 35.1365995]",177095803217269,광주광역시 광산구 송정동 990-1,리브드 카페,277,http://ldb.phinf.naver.net/20181224_235/1545648378009z7nhk_JPEG/SlDZiv2j_cGYY0lgBTuJAzzv.jpg,리브드
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[126.9246583, 35.1501313]",119330478765574,광주광역시 동구 동명동 154-11,스트럭트,12500,,STRUKT
"{'name': None, 'menu': None}","['음식점', '한식']","[126.8373098, 35.2186063]",848167331,광주광역시 광산구 월계동 759-3,할멈탕수육,105,,할멈탕수육 첨단점
"{'name': None, 'menu': None}","['술집', '이자카야']","[126.8570679, 35.1497221]",383463848789413,광주광역시 서구 쌍촌동 975-19,훈613,238,http://ldb.phinf.naver.net/20180326_148/1522050728950AwjQY_JPEG/J3GJOgxbYK3lCcHIdWcFkaYm.jpg,훈613
"{'name': '맛있는녀석들', 'menu': '떡갈비'}","['한식', '육류,고기요리']","[126.7949, 35.139249]",2467121733426131,광주광역시 광산구 송정2동 830-7,화정떡갈비,89,http://ldb.phinf.naver.net/20190128_290/1548683391169fKjXU_JPEG/rlyZeqjJHv7WFhZrWPwKrxpB.JPG.jpg,화정떡갈비
"{'name': None, 'menu': None}","['음식점', '양식']","[126.9142666, 35.1456806]",150533988915124,광주광역시 동구 불로동 38-9,HAGOS,386,http://ldb.phinf.naver.net/20151114_186/1447431925742gaTB0_JPEG/167064415544512_0.jpg,Hagos
"{'name': None, 'menu': None}","['술집', '이자카야']","[126.850502, 35.153744]",2103327796559739,광주광역시 서구 치평동 1231 2층,갓포대니,760,http://ldb.phinf.naver.net/20161028_225/14776183361136VXjw_JPEG/176977593265848_0.jpeg,Izakaya KappoDanny / 이자카야 갓포대니
"{'name': None, 'menu': None}","['카페,디저트', '케이크전문']","[126.8761789, 35.1544801]",2612661962077966,광주광역시 서구 화정동 741-1,어나더케이크,51,,어나더케이크
"{'name': None, 'menu': None}","['일식', '일식당']","[126.8409702, 35.1443532]",943643575835909,광주광역시 서구 치평동 1278-2,1960백선청원모밀직영점,10,http://blogfiles.naver.net/20160510_257/bonnygarri_1462806156325w6rpM_JPEG/SAM_3230.JPG#900x600,1960백선 청원모밀
"{'name': None, 'menu': None}","['음식점', '치킨,닭강정']","[126.8470895, 35.1550127]",230933484520447,광주광역시 서구 치평동 1168-1 상무프라자 맘스터치,맘스터치 광주상무점,7,http://ldb.phinf.naver.net/20180123_184/1516708342082GIyIy_JPEG/cTZkMM0OCeoYGqUn3KzmFcnK.jpg,맘스터치 Mom's Touch
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[126.9272467, 35.1492307]",1024535414,광주광역시 동구 동명동 53,마녀카롱,1694,http://ldb.phinf.naver.net/20170112_166/1484200545917XTebW_JPEG/1.jpg,마녀카롱
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[126.9230114, 35.1492685]",2102270333397931,광주광역시 동구 장동 60-10,아노씨스튜디오,2837,http://ldb.phinf.naver.net/20190306_227/1551802526177ETIyj_JPEG/bAoJ4fAAxJxPz_zXITLMuEEz.jpg,Anoseestudio/아노씨스튜디오
"{'name': None, 'menu': None}","['카페,디저트', '카페']","[126.805148, 35.1789784]",249516716,광주광역시 광산구 하남동 792,할리스커피 하남점,808,http://ldb.phinf.naver.net/20180317_122/1521225629397z5rae_JPEG/gkta-jDYwcrkVbm5LappLfk1.jpg,할리스커피 하남점
"{'name': None, 'menu': None}","['한식', '해장국']","[126.8042438, 35.1777267]",403802645,광주광역시 광산구 하남동 782,어등돌솥뼈해장국,129,,하남 어등뼈해장국
"{'name': None, 'menu': None}","['일식', '돈가스']","[126.9297398, 35.145239]",382440961,광주광역시 동구 지산동 505-11,통큰돈가스,21,http://ldb.phinf.naver.net/20180510_285/15259142919084J2da_JPEG/SQ_UMztwxRD4AEzxl2rVOWLJ.jpg,조대 통큰돈가스
"{'name': None, 'menu': None}","['카페,디저트', '카페']","[126.9243527, 35.1492694]",234760464,광주광역시 동구 장동 76,플로리다,9628,http://ldb.phinf.naver.net/20190117_202/1547688951018vOus1_JPEG/5v34XaE0uk0eiMqHgOcAbPHm.jpg,Cafe Florida ( 플로리다 )
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[126.9236906, 35.1518357]",2094579764197067,광주광역시 동구 동명동 200-196,문화카페 딴판,21,http://ldb.phinf.naver.net/20180528_97/1527512076031I9JOJ_JPEG/r7Rll8dsyxTK-abz2Azuu8Xl.jpg,딴판
"{'name': '맛있을지도시즌3', 'menu': '레드빠네파스타'}","['음식점', '양식']","[126.8251303, 35.2018705]",595716355,광주광역시 광산구 수완동 676-3,핀치이태리,3457,http://ldb.phinf.naver.net/20160601_213/1464760244268f28J6_JPEG/176551548064138_0.jpeg,Pinci italy
"{'name': None, 'menu': None}","['음식점', '야식']","[126.915793, 35.144432]",306504622,광주광역시 동구 불로동 155,숯과닭발 구시청점,380,http://ldb.phinf.naver.net/20190421_180/15558172319839Srkj_JPEG/xFhrfvwX_Ci-7c62f42D-vsb.jpg,구시청숯과닭발
"{'name': None, 'menu': None}","['한식', '돼지고기구이']","[126.9159901, 35.1516892]",685202958522107,광주광역시 동구 대인동 144-3,광주일고,25,,광주일고
"{'name': None, 'menu': None}","['한식', '감자탕']","[126.842475, 35.213076]",984806960,광주광역시 광산구 월계동 828-2,순우리감자탕,46,http://blogfiles.naver.net/20150407_31/dmsal930_1428373389856bvtdq_JPEG/P20150308_130021295_0CFCD5F7-8FE1-4558-B230-628DC6E8F0A0.JPG#740x555,순우리감자탕
