broadcastInfo,category,geo,loc_id,naver_address,naver_title,post,thumUrl,title
"{'name': '2TV저녁생생정보', 'menu': None}","['중식', '중식당']","[127.0733673, 37.2010613]",6769814,경기도 화성시 반송동 106-3 돌모루프라자 DM프라자,상해루,1110,http://ldb.phinf.naver.net/20150901_166/14410586159587AA9e_JPEG/106277595478154_1.jpg,동탄 상해루
"{'name': None, 'menu': None}","['한식', '칼국수,만두']","[126.6706856, 37.6474664]",252336408618550,경기도 김포시 장기동 1899-15,락원이북만두,143,http://ldb.phinf.naver.net/20160425_261/1461555526257Vm29x_JPEG/176375526864275_14.jpeg,락원
"{'name': None, 'menu': None}","['분식', '종합분식']","[127.1592404, 37.4449856]",305304603,경기도 성남시 중원구 금광동 3738,이학년오반점심시간,1286,,점심시간
"{'name': None, 'menu': None}","['한식', '오리요리']","[127.4334992, 37.2796066]",282285685562628,경기도 이천시 관고동 236-4,오리가,3,http://ldb.phinf.naver.net//20170606_203/14967575114028qo9Y_JPEG/Resized_20170605_200309.jpeg,오리가
"{'name': None, 'menu': None}","['카페,디저트', '아이스크림']","[127.05688, 37.7430184]",201519766607347,경기도 의정부시 신곡동 673,배스킨라빈스 의정부신곡,75,http://ldb.phinf.naver.net/20150901_282/14410782963301A7kJ_JPEG/146755577325051_0.jpg,베라시티
"{'name': None, 'menu': None}","['한식', '두부요리']","[127.1651375, 37.7929167]",1308933162494871,경기도 포천시 소흘읍 고모리 710-3,고향풍년황기순두부,6,,고향풍년
"{'name': None, 'menu': None}","['카페,디저트', '카페']","[127.0129999, 37.3903645]",356583518285416,경기도 의왕시 학의동 161-5,카페막시 청계본점,212,http://ldb.phinf.naver.net/20190319_129/155297151002253Aei_JPEG/nIz_IzjwnZk92ymwgYV0lWpX.jpg,카페막시 Cafe maxxi
"{'name': None, 'menu': None}","['일식', '일식당']","[127.0593506, 37.1598984]",125944038274346,경기도 오산시 궐동 627-1,굿프렌즈,14,http://ldb.phinf.naver.net/20170530_133/1496127806388EuL7j_JPEG/186480563346180_0.jpeg,굿프렌즈
"{'name': '2TV생생정보', 'menu': '초계탕'}","['한식', '백숙,삼계탕']","[126.889531, 37.8511583]",270536555,경기도 파주시 법원읍 법원리 391-3,초리골초계탕,296,http://ldb.phinf.naver.net/20151104_25/1446623691835OMOkg_JPEG/167054568470285_0.jpg,파주 초리골 초계탕
"{'name': None, 'menu': None}","['한식', '순대,순대국']","[127.1139489, 37.6500125]",1851867728261292,경기도 남양주시 별내동 1096-1,신의주찹쌀순대 별내직영점,7,http://ldb.phinf.naver.net/20190130_245/1548835094162japmR_JPEG/-io3YqZRSDEE9nt0asgGJvTH.jpeg.jpg,신의주찹쌀순대 별내직영점
