broadcastInfo,category,geo,loc_id,naver_address,naver_title,post,thumUrl,title
"{'name': None, 'menu': None}","['한식', '장어,먹장어요리']","[128.5754715, 35.1994491]",154635272152192,경상남도 창원시 마산합포구 신포동2가 121-12,신포장어,55,http://ldb.phinf.naver.net/20190415_187/1555338420282Lp0Ld_JPEG/XSvskb526w-YVGBtOgr4nfVn.jpg,신포장어구이
"{'name': None, 'menu': None}","['한식', '장어,먹장어요리']","[128.5758777, 35.1997006]",245451588893329,경상남도 창원시 마산합포구 신포동2가 121-15,다도장어,44,http://ldb.phinf.naver.net/20180503_183/1525331039177wCqEK_JPEG/GnloAYI2lL8YWi74ZKQ9w--b.jpg,다도장어구이
"{'name': '생생정보통', 'menu': '육회비빔밥'}","['한식', '비빔밥']","[128.0837029, 35.1971852]",298031911,경상남도 진주시 평안동 136,천수식당,272,http://ldb.phinf.naver.net/20151209_177/1449631913182jpuez_JPEG/167159526171474_0.jpg,진주 천수식당
"{'name': None, 'menu': None}","['카페,디저트', '카페']","[128.6078679, 35.2570888]",143604689750877,경상남도 창원시 의창구 팔용동 157-2,스타벅스 창원역DT점,778,http://ldb.phinf.naver.net/20151112_294/1447316784020fNqpg_JPEG/167062575643581_0.jpeg,스타벅스 창원역 DT
"{'name': None, 'menu': None}","['한식', '곱창,막창,양']","[128.7253147, 35.8354232]",774373107,경상북도 경산시 정평동 187-8,봉자막창 정평점,868,http://ldb.phinf.naver.net/20180807_46/1533607867402QMcMb_JPEG/goz5KfJoF0LmksD6GkC67EoY.jpg,경산 봉자막창
"{'name': '2TV생생정보', 'menu': '장어양념돌판구이'}","['한식', '해물,생선요리']","[127.99195, 34.8328083]",537019443,경상남도 남해군 삼동면 지족리 1082,달반늘,370,http://ldb.phinf.naver.net/20151222_130/1450769180329hl8a6_JPEG/167172565639126_0.jpg,달반늘 숯불장어구이
"{'name': None, 'menu': None}","['일식', '일식당']","[129.207236, 35.843547]",450280198664969,경상북도 경주시 성건동 339-2,피터팬,185,,경주중앙야시장
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[128.7757053, 35.1838998]",2282750715281142,경상남도 김해시 대청동 787-18,까페킨니아,96,http://ldb.phinf.naver.net/20180801_81/1533095642823c6u6N_JPEG/bs9T86SKHGm1buGsU4EI137M.jpg,킨니아
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[129.0100549, 35.3279755]",178838115937585,경상남도 양산시 물금읍 범어리 2706-12 1층,카페라루나,304,http://blogfiles.naver.net/20140825_156/jjuni0527_1408971169482YaXEo_JPEG/%BE%E7%BB%EA_%C4%AB%C6%E4_%289%29.jpg,카페 라루나
"{'name': None, 'menu': None}","['술집', '유흥주점']","[128.6832838, 35.2205379]",442259442,경상남도 창원시 성산구 상남동 22-1,투엑스주점,1615,,창원 투엑스
"{'name': None, 'menu': None}","['한식', '생선회']","[129.0009663, 35.3306577]",1124796211002011,경상남도 양산시 물금읍 범어리 644-8,범어 자연산참가자미회,5,http://ldb.phinf.naver.net/20180220_33/1519108745321RP2je_JPEG/PDZTtxMSLIrVss0oaycpfSjm.jpg,자연산참가자미회
"{'name': None, 'menu': None}","['한식', '족발,보쌈']","[128.109448, 35.164153]",189920504848086,경상남도 진주시 호탄동 972-1,장독대항아리보쌈,21,http://blogfiles.naver.net/20160602_61/hjy201510_1464852229436fYjDi_JPEG/20160602_124146.jpg#4160x2340,장독대항아리보쌈
"{'name': None, 'menu': None}","['카페,디저트', '베이커리']","[128.8823572, 35.2299748]",196550487516755,경상남도 김해시 부원동 852-14,파란풍차과자점,37,,파란풍차
"{'name': None, 'menu': None}","['카페,디저트', '베이커리']","[128.0603895, 35.1674573]",688569817976655,경상남도 진주시 평거동 943,헤이수오미,1470,http://ldb.phinf.naver.net/20190415_175/1555306881916E1Q1P_JPEG/FslfXgpiqxYvpAjK0WycgmaA.jpg,헤이수오미
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[128.7004116, 35.228097]",107330269963874,경상남도 창원시 성산구 사파동 47-3,카페블로우,2767,http://ldb.phinf.naver.net/20190110_19/1547096651203xR2CS_JPEG/4uAK-ektnbfWnjv1Pc_YwjvF.jpg,카페블로우
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[129.2099366, 35.8365772]",1825041054271909,경상북도 경주시 황남동 297-1,카페능,1640,http://ldb.phinf.naver.net/20190306_211/1551857012717DkxX0_JPEG/iCg5TNOtvkpdSfWV_Yzc7x8M.jpeg.jpg,Cafe neung
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[128.7865781, 35.1761784]",1815035068734083,경상남도 김해시 관동동 777,필로,1792,http://ldb.phinf.naver.net/20180109_124/1515464254471gHbGN_JPEG/V0Q-GwTI_IMwMwbXRrbH-Lyz.jpg,Cafe 필로 Feello
